0.000000000000000000e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
5.000000000000000278e-02,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
1.000000000000000056e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
1.500000000000000222e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
2.000000000000000111e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
2.500000000000000000e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
2.999999999999999889e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
3.499999999999999778e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
3.999999999999999667e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
4.499999999999999556e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
4.999999999999999445e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
5.499999999999999334e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
5.999999999999999778e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
6.500000000000000222e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
7.000000000000000666e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
7.500000000000001110e-01,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
8.000000000000001554e-01,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
8.500000000000001998e-01,2.550000000000000000e+02,1.980000000000000000e+02,-5.700000000000000000e+01
9.000000000000002442e-01,2.550000000000000000e+02,2.470000000000000000e+02,-8.000000000000000000e+00
9.500000000000002887e-01,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
1.000000000000000222e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
1.050000000000000266e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
1.100000000000000311e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
1.150000000000000355e+00,2.550000000000000000e+02,1.300000000000000000e+02,-1.250000000000000000e+02
1.200000000000000400e+00,2.490000000000000000e+02,2.550000000000000000e+02,6.000000000000000000e+00
1.250000000000000444e+00,2.220000000000000000e+02,2.550000000000000000e+02,3.300000000000000000e+01
1.300000000000000488e+00,2.450000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+01
1.350000000000000533e+00,2.550000000000000000e+02,1.810000000000000000e+02,-7.400000000000000000e+01
1.400000000000000577e+00,2.550000000000000000e+02,2.420000000000000000e+02,-1.300000000000000000e+01
1.450000000000000622e+00,2.550000000000000000e+02,9.400000000000000000e+01,-1.610000000000000000e+02
1.500000000000000666e+00,1.270000000000000000e+02,2.550000000000000000e+02,1.280000000000000000e+02
1.550000000000000711e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
1.600000000000000755e+00,2.550000000000000000e+02,1.690000000000000000e+02,-8.600000000000000000e+01
1.650000000000000799e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
1.700000000000000844e+00,2.550000000000000000e+02,2.220000000000000000e+02,-3.300000000000000000e+01
1.750000000000000888e+00,2.550000000000000000e+02,1.650000000000000000e+02,-9.000000000000000000e+01
1.800000000000000933e+00,2.540000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+00
1.850000000000000977e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
1.900000000000001021e+00,2.550000000000000000e+02,2.240000000000000000e+02,-3.100000000000000000e+01
1.950000000000001066e+00,2.550000000000000000e+02,9.600000000000000000e+01,-1.590000000000000000e+02
2.000000000000000888e+00,1.660000000000000000e+02,2.550000000000000000e+02,8.900000000000000000e+01
2.050000000000000711e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
2.100000000000000533e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
2.150000000000000355e+00,2.550000000000000000e+02,2.450000000000000000e+02,-1.000000000000000000e+01
2.200000000000000178e+00,2.550000000000000000e+02,2.140000000000000000e+02,-4.100000000000000000e+01
2.250000000000000000e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
2.299999999999999822e+00,2.540000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+00
2.349999999999999645e+00,2.450000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+01
2.399999999999999467e+00,2.150000000000000000e+02,2.550000000000000000e+02,4.000000000000000000e+01
2.449999999999999289e+00,2.510000000000000000e+02,2.550000000000000000e+02,4.000000000000000000e+00
2.499999999999999112e+00,2.510000000000000000e+02,2.550000000000000000e+02,4.000000000000000000e+00
2.549999999999998934e+00,2.170000000000000000e+02,2.550000000000000000e+02,3.800000000000000000e+01
2.599999999999998757e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
2.649999999999998579e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
2.699999999999998401e+00,2.550000000000000000e+02,2.450000000000000000e+02,-1.000000000000000000e+01
2.749999999999998224e+00,2.550000000000000000e+02,2.250000000000000000e+02,-3.000000000000000000e+01
2.799999999999998046e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
2.849999999999997868e+00,2.450000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+01
2.899999999999997691e+00,9.900000000000000000e+01,2.550000000000000000e+02,1.560000000000000000e+02
2.949999999999997513e+00,2.550000000000000000e+02,1.720000000000000000e+02,-8.300000000000000000e+01
2.999999999999997335e+00,2.540000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+00
3.049999999999997158e+00,1.230000000000000000e+02,2.550000000000000000e+02,1.320000000000000000e+02
3.099999999999996980e+00,2.550000000000000000e+02,2.220000000000000000e+02,-3.300000000000000000e+01
3.149999999999996803e+00,2.550000000000000000e+02,2.520000000000000000e+02,-3.000000000000000000e+00
3.199999999999996625e+00,2.450000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+01
3.249999999999996447e+00,4.100000000000000000e+01,2.550000000000000000e+02,2.140000000000000000e+02
3.299999999999996270e+00,2.550000000000000000e+02,1.000000000000000000e+01,-2.450000000000000000e+02
3.349999999999996092e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
3.399999999999995914e+00,2.550000000000000000e+02,2.000000000000000000e+00,-2.530000000000000000e+02
3.449999999999995737e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
3.499999999999995559e+00,2.550000000000000000e+02,2.000000000000000000e+00,-2.530000000000000000e+02
3.549999999999995381e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
3.599999999999995204e+00,2.550000000000000000e+02,1.000000000000000000e+01,-2.450000000000000000e+02
3.649999999999995026e+00,2.000000000000000000e+00,2.550000000000000000e+02,2.530000000000000000e+02
3.699999999999994849e+00,2.550000000000000000e+02,1.000000000000000000e+01,-2.450000000000000000e+02
3.749999999999994671e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
3.799999999999994493e+00,2.550000000000000000e+02,1.000000000000000000e+01,-2.450000000000000000e+02
3.849999999999994316e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
3.899999999999994138e+00,2.550000000000000000e+02,1.000000000000000000e+01,-2.450000000000000000e+02
3.949999999999993960e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
3.999999999999993783e+00,2.550000000000000000e+02,1.000000000000000000e+01,-2.450000000000000000e+02
4.049999999999993605e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
4.099999999999993427e+00,2.550000000000000000e+02,1.000000000000000000e+01,-2.450000000000000000e+02
4.149999999999993250e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
4.199999999999993072e+00,2.550000000000000000e+02,1.000000000000000000e+01,-2.450000000000000000e+02
4.249999999999992895e+00,1.000000000000000000e+01,2.550000000000000000e+02,2.450000000000000000e+02
4.299999999999992717e+00,2.550000000000000000e+02,2.000000000000000000e+00,-2.530000000000000000e+02
4.349999999999992539e+00,4.000000000000000000e+00,2.550000000000000000e+02,2.510000000000000000e+02
4.399999999999992362e+00,2.550000000000000000e+02,2.020000000000000000e+02,-5.300000000000000000e+01
4.449999999999992184e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
4.499999999999992006e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
4.549999999999991829e+00,1.720000000000000000e+02,2.550000000000000000e+02,8.300000000000000000e+01
4.599999999999991651e+00,2.520000000000000000e+02,2.550000000000000000e+02,3.000000000000000000e+00
4.649999999999991473e+00,2.200000000000000000e+02,2.550000000000000000e+02,3.500000000000000000e+01
4.699999999999991296e+00,1.280000000000000000e+02,2.550000000000000000e+02,1.270000000000000000e+02
4.749999999999991118e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
4.799999999999990941e+00,2.550000000000000000e+02,2.480000000000000000e+02,-7.000000000000000000e+00
4.849999999999990763e+00,2.100000000000000000e+02,2.550000000000000000e+02,4.500000000000000000e+01
4.899999999999990585e+00,1.130000000000000000e+02,2.550000000000000000e+02,1.420000000000000000e+02
4.949999999999990408e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
4.999999999999990230e+00,2.540000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+00
5.049999999999990052e+00,2.530000000000000000e+02,2.550000000000000000e+02,2.000000000000000000e+00
5.099999999999989875e+00,2.350000000000000000e+02,2.550000000000000000e+02,2.000000000000000000e+01
5.149999999999989697e+00,1.550000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+02
5.199999999999989519e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
5.249999999999989342e+00,2.550000000000000000e+02,2.180000000000000000e+02,-3.700000000000000000e+01
5.299999999999989164e+00,2.550000000000000000e+02,2.510000000000000000e+02,-4.000000000000000000e+00
5.349999999999988987e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
5.399999999999988809e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
5.449999999999988631e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
5.499999999999988454e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
5.549999999999988276e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
5.599999999999988098e+00,2.540000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+00
5.649999999999987921e+00,2.540000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+00
5.699999999999987743e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
5.749999999999987566e+00,2.550000000000000000e+02,3.400000000000000000e+01,-2.210000000000000000e+02
5.799999999999987388e+00,9.900000000000000000e+01,2.550000000000000000e+02,1.560000000000000000e+02
5.849999999999987210e+00,2.550000000000000000e+02,1.260000000000000000e+02,-1.290000000000000000e+02
5.899999999999987033e+00,2.530000000000000000e+02,2.550000000000000000e+02,2.000000000000000000e+00
5.949999999999986855e+00,2.380000000000000000e+02,2.550000000000000000e+02,1.700000000000000000e+01
5.999999999999986677e+00,2.320000000000000000e+02,2.550000000000000000e+02,2.300000000000000000e+01
6.049999999999986500e+00,2.520000000000000000e+02,2.550000000000000000e+02,3.000000000000000000e+00
6.099999999999986322e+00,2.550000000000000000e+02,1.550000000000000000e+02,-1.000000000000000000e+02
6.149999999999986144e+00,2.550000000000000000e+02,2.150000000000000000e+02,-4.000000000000000000e+01
6.199999999999985967e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
6.249999999999985789e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
6.299999999999985612e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
6.349999999999985434e+00,2.550000000000000000e+02,1.720000000000000000e+02,-8.300000000000000000e+01
6.399999999999985256e+00,2.550000000000000000e+02,2.060000000000000000e+02,-4.900000000000000000e+01
6.449999999999985079e+00,2.550000000000000000e+02,2.450000000000000000e+02,-1.000000000000000000e+01
6.499999999999984901e+00,2.550000000000000000e+02,2.070000000000000000e+02,-4.800000000000000000e+01
6.549999999999984723e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
6.599999999999984546e+00,2.510000000000000000e+02,2.550000000000000000e+02,4.000000000000000000e+00
6.649999999999984368e+00,2.550000000000000000e+02,2.450000000000000000e+02,-1.000000000000000000e+01
6.699999999999984190e+00,2.550000000000000000e+02,8.900000000000000000e+01,-1.660000000000000000e+02
6.749999999999984013e+00,2.140000000000000000e+02,2.550000000000000000e+02,4.100000000000000000e+01
6.799999999999983835e+00,1.660000000000000000e+02,2.550000000000000000e+02,8.900000000000000000e+01
6.849999999999983658e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
6.899999999999983480e+00,2.550000000000000000e+02,1.660000000000000000e+02,-8.900000000000000000e+01
6.949999999999983302e+00,2.540000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+00
6.999999999999983125e+00,2.150000000000000000e+02,2.550000000000000000e+02,4.000000000000000000e+01
7.049999999999982947e+00,2.450000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+01
7.099999999999982769e+00,2.540000000000000000e+02,2.550000000000000000e+02,1.000000000000000000e+00
7.149999999999982592e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
7.199999999999982414e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
7.249999999999982236e+00,2.550000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00
7.299999999999982059e+00,2.550000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00
7.349999999999981881e+00,2.550000000000000000e+02,2.450000000000000000e+02,-1.000000000000000000e+01
7.399999999999981704e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
